id	Tigrigna_translated_text	label
149	"??? ????? ???? ????? ???? ???? ??
???? ???? ????? ????? ?????? (H.R. McMaster)? ?????? ???? ???? ??? ??? ?? ????? ????? ?? ???? ????

??? ?????? ????? ??? ?????? ????? ???? ????? ""??? ????"" (peace through strength) ?????? ??? ???? ??????

?????? ?????? ???? ???? ?? ""??? ??? ???"" (????? ????)? ???? ?? ???? ""???? ????"" (economic aggression) ????? ???"	1
150	"???? ?? ????? ??? ?? (NDAA) ???
?????? ???? ?? ?? 2018 ???? ?? ????? ??? ?? (National Defense Authorization Act) ????? ?? ?? ?? ????? ???? ???? ????? ???? ???? ???? ?? ????? ?? ?????? ???? ??? ????? ??? (budget caps) ????? ??? ???"	1
151	"??? ????? ??? ?? ??? ???
?? ??? ?? ????? ?? ??? ??? ?? ???? ???? (?? ????) ???? ?????

?? ????? ???? ?? ??? ???? ???????? ???? ""?? ??? ?????"" ?? ??????? ?? ??? ???? ???? ?? ?? ???? ?????? ??? ???? ?? ????

????? ???? ???? ??? ?? ?? ??? ??? (Wet foot, dry foot) ?????? ????? ??? ?? ?? ? 64% ??? 71% ?? ???? ????? ?????"	1
152	"??? ????? ?? ?? ?? ???? ????? ?? ??? ?? ???? ??? ???
?? ???? ???? ?? ?? ??? ???? ?? ??? ?? ????? ???? ?? ?? (Roy Moore) ? ????? ?? ???? (Doug Jones) ?? ???? ?? ????? ??? ???

?? ??? ?? 70 ??? ???? ?????? ???? ""???? ?? ???? ????? ???"" ???? ?????? ??? ????? ?? ??? ??? ???? (??? ?? 14 ??? ???) ????? ??? ???? ???? ?? ???? ???

?? ???? ?? 63 ??? ?? ??? ???? ??? ?? ???? ??? ?? 1963 ?? ??-?????? ???? ??? ???? ???? KKK ????? ???? ???

?? ??? ??????? (Exit Polls & Demographics)?

?? ??? ???? ??????? ???? ???? ???? ???? ????? ??? ???? ??????? (African-Americans) ?? ????? ???

?? Fox News ?????? ??? 50%? ?? ?? 40% ???? ?????? ?????

??? ??? ??? 96% ???? ??????? ???? ???? ???? 68% ??? ??????? ?? ??? ?? ???? ???? ???? 98% ???? ?? ????? ???? ???? ????"	1
153	"?? ??? ?????? ???? ???? ?? ??? ???? ??
???? ?? ????? (??? ???? ??? ????? ???? ????)? ????? ?? ??? ?????? ???? ???? ?? ??? ???? ????? ???? ???? ????? ?????

?? ??? ?? 1980?? ??? ???? 16 ??? ?? ?????? ???? ??????? ???????? ???? ?????? ?? ??? ????? ???? ??????? ???? ????

??? ?? ???? ?? ???? ?? ??? ????? ??? ???? ?? ??? 2016 ????? ????? ???? ?????? ?????

????? ????? ???? ????? ??????? ???? ?? ???? ???? ??? ??? ?? ??? (U.S. Ambassador to UN) ??? ?? ????? ???? ??? ?????? ????"	1
154	"??? 50 ????? ?? ????? ?? ??? ???? ???? ????? ????
?? ?? ??? ???? (House of Representatives) ???? 56 ????? ?? ?????? ?? ??? ?????? ???? ???? ???? ?? ??? ????? ???? ???? ???? ?????? ?????? ?????

?? ????? ??? ????? ??-????? ""?? ?????? ??????? ?? ????? ???? ?? ??? ???? ??? ???? ???????"" ???? ???? ?????

???-???? ?? ???? ?? ???? ??? ???? 17 ??? ?? ????? ???? ??? ???? ????? ?? ??? ??? ????? ???

??? ?? ???? ?? ???? ?? ??? ????? ??? ???? ?? ?? ??? 2016 ???? ?? ???? ?????"	1
155	"?? ??? ????? (Paul Manafort) ??????
?? ???? ?? ?? ???? ????? ?? ?? ??? ?? ???? ??? ??? ???? ???? ?? ?????? ????? ??? ??? ??? ?? ??? ?????? ????? ""??? ??????"" ????

?????? ????? ?? ???? ?? ???? ??? (Kyiv Post) ???? ???? ??? ????? ?? ???? ?? ?????? ???

?? ????? ?? (House Arrest)? ?? ????? ????? ?? ?? ????? ?? ??? ???? ??????? ???? ?? ?????? ????? ??? ????? ?? ??? ???? (Zillow estimates) ????? ?????? ????"	1
156	"??? ???? ???? ?? ???? ??????
?? ?? ????? ???? ?? ??? ???? ?? ???? ?????? ????? ???? ???? ???? (ACU Strategic Partners)? ???? ??? ?? ???? ???? ???? ???? ""?? ????? ??? ?? (good to go)"" ??? ????? ????? ?? ??? ?? ?????

?? ??? ?????? ??? ???? ?? ?? ?? ?? ??? ??? ???? ?? ????? ????? ?? ?? ????? ??? ????? ????? ???? ??? ??? ?????

????? ?? ???? ?? ???? ???? ?????? ??? ??? ?? ??? ????? ??? ??? ????? ???? ??? ????? ??? ?? ??? ???? ???? ??? ????? FBI ??? ???? ?? ???? ??? ?? ????? ?????"	1
157	"????? ???? ??? ????? ????? ??? ????
????? ????? ???? ???? (Steven Mnuchin)? ???? ???? ??? ????? ?? ??????? ??? (default) ???????? ?? ?? ??? ???? ?????? ?? ???? ?????

?? ????? ????? ????? ?? ??? ?? ??? ????? (???? ???????? ??????? ????) ???? ???? ??? ???? ?? ?? ??? ???-??? ?? ??? ?????

?????? ?? ????? ???? ???? ???? ?? ?? ??? (debt limit) ?? ????? ??? ?? ??? ?? ????? ??? ????? ????"	1
158	"?? ??? ?????? ???? ???? ?? ??? ???? ????? ????
???? ?? ????? (??? ???? ??? ????? ???? ????) ????? ?? ??? ?????? ???? ???? ????? ????? ??????

???? ?????

??? ???? ?? 1980 ?? ???? ???? ?? ???? ?????? ?? ????? ?????

??? ????? ?? 2005 ?? ???? ??? (Trump Tower) ????? ?? ???? ???? ?? ???? ?????

???? ????? ?? 2006 ?? ???? ??? Miss USA ??? ???? ???? ??? ???? ?? ????? ??? ?????? ?? ????? ?? ""??? ???"" (sexual objects) ?? ????? ????

???? ????? ?? ?????? (Natasha Stoynoff) ??? ????? (Summer Zervos) ??? 12 ?? ????? ????? ???? ????? ???? ?? ??? ?? ?? ?? ""???"" ?? ???? ?????"	1
159	"???? ???? ?? ??? ??? ?? ??? ??
?????? ?? ?? ??? ???? ?? (Tax Plan) ??? ????? ??? ?????? ???? ?? ?????? ?? ?? ?? ??? ?????? ???? ????

???????? ????? ??? ?? Reuters/Ipsos ???? ?????? 49% ??????? ?? ?? ?????? 31% ??? ??? ?????

???? ?? ???? ??? ??? ???? ???? ???? ?? ?? ?? ??????? ???? ????? ??? ?? ???? ????? 12% ??? ??? ??? ????? ???? ?? ??? ???? ?????"	1
160	"?? ??? ?? ??? ???????? ?????? ??? ?????? ????? ??
?????? ???? ???? ???????? (???? ????) ??? ?? ???? ?????? ?????? ???? ??? ??? ??? ????? ????? ??? ?? ??? ????? ??? ????? ????? ???? ?? ??? ????? ?? ????? ?? ?????? ?? ??????? ???? ????? ????? ???? ?????? ???? ????? ????"	1
161	"?? ???? ""????? ?? ????? ???? ???? ???""
?? ???? ?????? ?? ???? ?????? ?? ??? (Nikki Haley)? ???? ????? ?????? ?? ???? ???? ????? ?? ??? ?? ???? ??? ??? ????? ????

?? ??? ???? ???? ??? ??? 10 ?? ????? ?? ??? ?????? ???? ?? ??? ???? ?? ????? ???? ???? ?? ??? ?? ???? 2016 ????? ???? ?????? ""??? ???? ??"" ???

??? ????? ??? ?? ???? ?? ????? ???? ?? ???? ?? ??? ?? ?????? ?? ???? ?? ?? ??? (Roy Moore) ????? ?? ???? (Doug Jones) ??? ????? ??? ????? ???? ?? ???? ???"	1
162	"?? ????? ???? ???? (Fed) ??? ????? ??? ??
?? ?? ????? ??? ???? (Federal Reserve) ??? ???? ???? ??? ?? ????? ???? ???? ???? ??????? ???? ??? (William Dudley) ???? ?? ??? ???

????? ???? ???? ??? ???? ??? ?? ?? ????? ???? NYU ??? ??? ???? ??? (Peter Blair Henry) ??? ??? ??? ???????? ??? ??? ??? ??? ????? ?????? ???? ???

??? ?????? ?????? ???? ?? ???? ??? (Jerome Powell) ?? ??-???? ???? ???? ???? ??? ???? ???? ????? (Randal Quarles) ????? ????? ???? ???? ???? ?? ?????? ????? (PhD) ??????

??????? ?????? ?? ??? ?? ???? ???????? ????? ???? ???? ???? ???? ??? ?? ???? ???? ?? ?? ?? ??? ??? ???? (race and gender) ????? ??? ????? (diversity) ????? ???? ???"	1
163	"?????? ???? ???? ????? ??? ??? ???? ??
???? ?????? ???? ???? ?? ???? ?? ??? ?? ????? ????? ?? ??? ?????? ???? ???? ??? ???? ??? ?? ??? ????? ?? ??? ?? ??????? ???? ""??? ???"" ?? ???? ????? ???? ???"	1
164	"??? ???? ??? ???? ?????
?? ????? ????? ??? ??-???? ???? ???? ??? ??? (Jerome Powell)? ?? ??????? ???? ?? ????? ??? ??? ???? ??? ????? ????? ???

?? ??? ??? (Interest Rates)? ???? ?? ??? ??? ??? ????? ???? ???? (inflation) ??????? ??? ??? ???? ?????? ????? ???? ???? ?? 2018 ??? ?? ??? ??? ???? ?? ???? ???? ???

???? ???? ?? ??? ??? ?? ??? ??? ??? ????? ???? ??? ??? ??? ??? ????? ??? (unemployment rate) ?? 17 ??? ?? ???? ??? 4.1% ??? ???

????? ?? ????? ???? ?? ?? ??? ???? ?? ???? ??? ????????? ???? ????? (price increases) ?? ?? ?? ????? ??? ????? (bubble) ???? ???? ?????"	1
165	"??? ????? ?? ?? ?? ???? ???? ?????
?? ???? ???? ???? ?? ?????? ?? ?? (Roy Moore)? ??? ?? ????? ????? ??? ????? ????? ???? ???? ???? ???

?? ???? ?? ?? ???? ""??? ??? (Democrat) ???? ??? ????? ???? (???? ???? ??? ???? ????) ???? ??? ??"" ???? ??????

?? ???? ????? (Polls)? ?? ??? ??? ???? ?? ???? ??? ??? ??? ?????? ???? ??? ???? ?? ??????? ?? ?? ????? ???? ???? ????? ????? ?????? ?? ??? ???? ????

???-???? ?? 2016? ???? ????? ? 62% ????? ??? ???? ????? ?? ? 34% ??? ?? ?????? ?? ?? ?? ???? ????? ????? ??? ???"	1
166	"?????? ???? ?? ????? ??? ?? ???
?????? ???? ???? ?? ????? ????? (??? ?? ????) ?? ???? ??? ?? ??? ???? ???? ???? ?????? ?? ?? (Roy Moore) ???? ???? ????

????? ???? ????? ?????? ?? ??? ???? ??? ??? (52-48) ??????? ?? ???? ?????? ?? ??? ???? ?????? ???????

?? ??? ???? ??? ???? ?? ?? ??? ?? ???? ???? ???? ??? ??? ??? ??? ?? ???????? ??? ???? ???? (Beverly Young Nelson) ??? ?? ?? ????? ????? ???? (yearbook) ??? ?? ????? ????? ?? ????? ???

????? ???? ???? ""?? ???? ???? ????"" (puppet) ??? ?????"	1
167	"???? ??? ???? ???? ?? ??? ??? ??????
?? ??? (moderate) ?????? ???? ??? ???? ??? ???? (Susan Collins)? ?? ?????? ???? ????? ?? ????? ?? ??? ?? ????? ?? ??? ???????? ????

???-????? ???? ??? ?????? ?? Medicare ????? ??????? ??? ?? ??? ???? (healthcare) ???? ?????? ????? ??? ???

??? ???? ?? ?? ?? ??? ? 51-49 ??? ??? ?? ????? ??? ???? ???? ?? ?? ??? ??? ???"	1
168	"?????? ???? ?? ???? ??-???? ???? ???? ????
???? ?? ???? ?? ????? ??-???? ???? ???? (Civil Rights Museum) ???? ??? ?????

????? ?? ?? ??? (John Lewis) ????? ????? ???? ??????? ????? ???? ?? ???? ?? ??? ???? ???? ??? ???? ??? ???? ?????? ??? ???? ????

??? ????? ???? ??? ?? ???? ???? (Medgar Evers) ????? ????? ???? ????? ??? ????? ""???? ?? ??? ??? ??? ????? ?? ?????? ???? ???"" ???

??????? ??? (Immigration/Border Statistics)? ???? ??? ???? ?? ?? ???? ???? ????? ??? ??? ???? ??? ???? ????? ????? CBP (Customs and Border Protection)? ?? 2017 ??? ?? ?? ????? ?????? ????? ??????? ?????? ?? ?? 2016 ? 25% ??? 30% ?? ???? ?????"	1
169	"??? ?? ?????? ?? ?? ???? ????? ????
??? ???? (Oleg Voloshyn) ????? ?? ??? ??-???? ????? ??? ????? ?? ?? ????? (Paul Manafort) ?? ??? ????? ???? ???? ??? ?? ???? ?????? ???? ???

?? ??? ??? ???? ???? ???? ????? ?? ????? ????? ???? ????? ?? ??? ??? ?????? ?? ??? ???? (gag order) ??? ?? ??? ???? ?????

??? ????? ???? ?? ??? ??? ?? ????? ?????? ??????? ??? ??? ?????? ???? ??? ???? ??? ????? ??? ???? ?? ?? ??? ??? ??? ???? ??????? ????? (Konstantin Kilimnik) ?? ?????? ?? ?? ?? ????? ?????? ?? ????? ???? ???

??? ????? ??? ?????? ???? ?? ???? ???? ?? ???? ????? ??? ??? ?????? ?? ???? ??????"	1
170	"???? ??? ????? ????? ?? ???? ????? ???? ??
?????? ????? ?? ????? ?? ??? ???? ???? ??? ????? (government shutdown) ??????? ??? ?? ???? ??????? ?????? ????? ???

?????? ??? ??? ??? ???? ?? ???? (?????) ???? ???? ??? ??? ???? ?? ???? ""???? ???? ????? ??????? ??"" ????? ?? ???? ??? ????? ?? ???? ?????"	1
171	"???? ?? ??? ?? ????? ??? ???? ??
??? ????? ?? ?????? ???? (House and Senate) ???? ?????? ?? ??? ???? ????? ?? ?? ?????? ????? ?? ""conference committee"" ????? ??? ???

??? ???? ?? ???? ???? ?????? ?? ??? ???? ???? ????? ??? ?????? ???? ""Corporate Alternative Minimum Tax (AMT)"" ???? ??? ??? ?? ????? ??? ???? ?? ???? ???? ??? ?? (Orrin Hatch) ????

??? ?????? ?? ?? ??? ??? (Christmas) ????? ???? ?????? ????? ???? ????"	1
172	"????? ??? ???? ????? ????? ???? ???? ????? ???? ??
????? ??? ????? ????-?????? ISIS (????) ???? ???? ???? ???? ????? ??? ??? (warrant) ???? ???

????? ?? ???? ???? ?? ?? ???? ???? ?????? ????? ???? ??? ???? ?????

????? ?? ????? ??? ??? ???? ?? ?? ??? ??????? ???? ???? ?????? ????? ??? ????? ???? ???"	1
173	"???? ?? ????? ?? ???? ????? ???? ????? ??
?? ?? ??? ???? ???? ??? ????? ????? ??? ?? ???? (Dick Durbin)? ???? ?? ????? (Al Franken) ???? ????? ?? ??? ???? ???? ?? ???? ???? ????

?????? ""??? ???? ????? ?? ???? ??? ??? ????? ??"" ??? ???? ????

???????? ???? ???? ????? 15 ?? ????? ????? ????? ???? ???? ???? ???? ?? ?? ?? ??? ?? ??? ?? ??? ???? ?????"	1
174	"???? ?? ??? ??? ???? 22 ????? ???? ??
?????? ?? ?? ??? ????? ?? (tax bill) ??? ???? 22 ????? ?? ?????? ???? ????? ??? ?? ???? ???? ?? ???? (John Cornyn) ????

????? ??? ?? ?? ??? ???? (House) ???? ?? ?? ??? ????? ?? ?? ?? ????? ????? (reconcile) ??? ??? ?? ???

??? ????? ?? ?? ???? ?????? ?????? ???? ??? ????? ??? ?????? ??? ???? ???"	1
175	"???? ?? ????? ??? ???? ??? ??
?? ???? ???? ???? ?? ????? ???? ?? ????? (Al Franken)? ??? ???? ???? ?? ??? ?? ???? ????? ?? ???? ??? ???? ????? ????? ?? ???? ????? ??? ????? ???"	1
176	"??? ??? ??? ?? ????? ?? ???? ??? ????
?? ?? ??? ?? ???? ??????? ???? ??? ??? (Steve Bannon)? ?? ???? ????? ??? ?? ??? ??? ?????

???? ???? ?? ?? ??? ?? ???? ???? ""??? ??? ????? ????? ?? ?? ???? ??? (smear campaign)"" ?? ??? ?????

????? ????? ?? ??? ?? ""?? ??? ???? ???? ???? ??????"" ??? ??? ???? ?????? ???? ????? ?????? ?? ?????? ?????? ???? ??? (RNC) ?? ??? ??? ???? ?? ??? ??? ???? ?????? ??? ???? ???"	1
177	"??? ????? ?? ???? ?? ??? ????? ?? ????
????? ??? ???? ???? ??? ????? (Rex Tillerson)? ?? ???? ???? ???? CIA ??? ???? ?? ???? ????? ????? ""???"" ?? ??? ?????

??? ?????? ?? ????? (NATO) ?? ??? ????? ""?? ?? ?? ?? ????? ???? ??? ???? ??? ??????? ???"" ???? ??????? ?????

???? ???? ????? ?? ???? ?? ??? ??? ???? ???? ???? ???? ???? ?????? ????? ???? ?? ""?? ????? ??? ??? ?? ??"" ??? ?? ???? ??? ????"	1
178	"??? ??? ??? ?? ????? ?? ???? ??? ????
?? ?? ??? ?? ???? ??????? ???? ??? ??? (Steve Bannon)? ?? ???? ????? ??? ?? ??? ??? ?????

???? ???? ?? ?? ??? ?? ???? ???? ""??? ??? ????? ????? ?? ?? ???? ??? (smear campaign)"" ?? ??? ?????

????? ????? ?? ??? ?? ""?? ??? ???? ???? ???? ??????"" ??? ??? ???? ?????? ???? ????? ?????? ?? ?????? ?????? ???? ??? (RNC) ?? ??? ??? ???? ?? ??? ??? ???? ?????? ??? ???? ???"	1
179	"??? ????? ?? ???? ?? ??? ????? ?? ????
????? ??? ???? ???? ??? ????? (Rex Tillerson)? ?? ???? ???? ???? CIA ??? ???? ?? ???? ????? ????? ""???"" ?? ??? ?????

??? ?????? ?? ????? (NATO) ?? ??? ????? ""?? ?? ?? ?? ???? ???? ??? ???? ??? ??????? ???"" ???? ??????? ?????

???? ???? ????? ?? ???? ?? ??? ??? ???? ???? ???? ???? ???? ?????? ????? ???? ?? ""?? ????? ??? ??? ?? ??"" ??? ?? ???? ??? ????"	1
180	"?? ????? ?? ??? ???? ???? ???? ???
??-??? ???? ?? ???? (Mitch McConnell)? ??? ?? ?? ??? ????? ???? (House and Senate) ?? ?? ??? ?? ????? ????? ??? ??? ?? ??? ????? ?????? ????? ???? ??? ?????? (government shutdown) ???? ?? ??? ??? (continuing resolution) ?? ??? ??? ?? ???? ????"	1
181	"???? ?? ????? ??? ???? ??? ??
?? ???? ???? ???? ?? ????? ???? ?? ????? (Al Franken)? ??? ???? ???? ?? ??? ?? ???? ????? ?? ???? ??? ???? ????? ????? ?? ???? ????? ??? ????? ???"	1
182	"??? ??? ??? ?? ????? ?? ???? ??? ????
?? ?? ??? ?? ???? ??????? ???? ??? ??? (Steve Bannon)? ?? ???? ????? ??? ?? ??? ??? ?????

???? ???? ?? ?? ??? ?? ???? ???? ""??? ??? ????? ????? ?? ?? ???? ??? (smear campaign)"" ?? ??? ?????

????? ????? ?? ??? ?? ""?? ??? ???? ???? ???? ??????"" ??? ??? ???? ?????? ???? ????? ?????? ?? ?????? ?????? ???? ??? (RNC) ?? ??? ??? ???? ?? ??? ??? ???? ?????? ??? ???? ???"	1
183	"?? ????? ?? ??? ???? ???? ???? ???
??-??? ???? ?? ???? (Mitch McConnell)? ??? ?? ?? ??? ????? ???? (House and Senate) ?? ?? ??? ?? ????? ????? ??? ??? ?? ??? ????? ?????? ????? ???? ??? ?????? (government shutdown) ???? ?? ??? ??? (continuing resolution) ?? ??? ??? ?? ???? ????"	1
184	"?????? ???? ?? ??? ?????
?????? ???? ???? ?? ?? ?????? ?? ""Bears Ears""? ""Grand Staircase Escalante""? ???? ???? ?????? (National Monuments) ?????? ???? ??? ???? ??? ??????? ???? ???? ??? ?? ?? ?????? ???? ?? ???? ??? ???? ??? ????"	1
185	"?????? ??? ??? ?? ??? ?????? ??? ????
?????? ???? ??? (RNC)? ?????? ???? ???? ???? ?? ?? (Roy Moore) ??? ??? ????? ?? ????? ???? ?????? ??? ?? ????? ?????

??? ????? ?? ??? ????? $170,000 ??? ?? ???? ???? ???? ?????? ??? ?????? ???

????? ?? ??? ?? ?? ??? ?? ??? ????? ??? ??? ?? ??? (Mitt Romney) ""?? ?? ?? ??? ???? ??????? ??? ???? ??"" ??? ???? ??? ???? ?? ""?? ???? ???? ????? ??? ?????? ??"" ???? ??? ????"	1
186	"?? ???? ??? ???? ????? ????
????? ??? ????? ?? ???? ?? ?????? ??? ?? ??? 2016 ????? ?? ?? ???? ???? ??? (Robert Mueller) ???? ?? ????? ????? ????? ???? ???? ?? ???? ?????

concret ?????? * ?? ???? ??? ???? $3.2 ???? ?????

???? ??? ????? ?? ????? ?? ???? ????? ???? $3.5 ???? ??????

????? $6.7 ???? ??? ??? ???

????? ?? ???? ??? ($1.7 ????) ????? ??????? 17 ?????? ???? FBI? ???? ???"	1
187	"?? ??? ?? ?????? ""??????? ??? ???""
????? ????? ???? ?? ??? (Jim Mattis) ?? ????? ??????? ???? ????? ?????

?? ?????? ????? ???????? ????? ?? ???? ???? ??? ???? ????? (?? ????? ???? ????) ?????? ???? ?? ??? ????? ???????

????? ????? ?? ??? ?? ???? ??? ?????? ???? ?? ??? ?????? ???? ??? ?? ???? ?? ???? 100 ????? ??? ???? ???

???? ??? ??? ??? ?? ??? 2008 ????? ???? ???? ??? ??????? ?? ?? ?? ????? ????? ???? ????? ?????? ?? ???? ????? ?????"	1
188	"?????? ???? ??? ?? ???
?????? ???? ????? ?? ???? ????? ?? ??? ??? ???? ?????? ?? ?? (Roy Moore) ???? ??? ???

?????? ???? ?? ???? ?? ????? ?????? ?? Massive Tax Cuts (?? ??? ????) ?? ????? ??? ?? ????? ???

??? ?? ???? ???? ???? ?? ??????? ???? ?? ""???? ????? (Doug Jones) ???? ???????"" ???

??????? ???? ????? ?? CBS News ?????? ?? ?? ? 6% ?? ?? ??? ???? ???"	1
189	"???? ?????? ???? ??? ????
????? ??? ???? ????? ????? ????? ????? ??????? ???? ???? ?????? ???? ???? ??????? ????? ??? ??? ????? ????

????? ?? ??? ?? ???? ?? ????? ???? ?? ????? ??????? ??? ?? ????? ????? ?? ???? ??? ???

???? ???? ????? ???? ??????? ????? ???? ????? $644 ???? ???? ????? ??? ?????? ?? ?????? (certification) ???? ???

??? (Migration)? ??? ?? ???? ?? ????? ?? ????? ???? ?????? ?? ???? ???? ??? ????? ???"	1
190	"?????? ???? ????? ??? ?? ????? ????? ??
?????? ???? ????? ?? ?? ?? ????? ??-???? ??? ?????? ??? ??? ?? (Orrin Hatch) ????? ??? ????? ?? ???? ????

????? ????? ?? ??? ????? ?? ????? ?????? ???? ?? ??? (Mitt Romney) ?? ???? ???? ??? ?? ?? ????? ?? ??? ?? ???? ???

?????? ???-???? ?? ??? ??? ????? ?? ""????"" (Mormon) ???? ???? ???? ???? ???? ??? ???? ""??? ?? ??"" ???? ??? ?????"	1
191	"???? ????? ?? ???? ????? ??????
??? ???? ?? ???? (?????)? ????? ???? ??? ?????? (government shutdown) ?????? ???? ?????? ?? ??? ??? ???????

??? ??????? ?????? ??? ??? ??????? ??? ??? ??? ????? ???? ???? ??? ?? ???? ?????

???-???? ??? ?? ???? ?? ???? ????? ??? ??? ?????? ????? ?? ??? ????? ?? ???? ?????"	1
192	"?????? ???? ??? ?? ???
?? ??? ?? ????? ?????? ???? ??? ?? ???? ???? ????? ?? ?? ?? (Roy Moore) ????? ????? ???? ??? ??? ??? ?? ??? ?? ?? ???? ???? ???? ?? ???? ??? ????? ???"	1
193	"??? ?????? ?? ???? ????? ??? ??
?????? ??? ?????? ??? ?????? (Stan Rosenberg)? ???? ?? ?? ??? ??? ?? ???? ?? ??? ???? ????? ?? ???? ????? ??? ??? ?????

?????? ??? ?? ???? ???? (Bryon Hefner)? ?????? ??? ?????? ???? ???? ??? ???? ??? ???? ???? ???

??? ?? ????? ?????? ?? ???? ???? ???? ??? ????? ?????? ??? ??? ????? ??? ??? ???? ???? ????? ?? ???? ????

?? ??? ????? ???? ???? ??? (The Boston Globe)? ????? ????? ?????? ???? ???? ??? ???? ?? ?????? ?? ??? ???? ??? ???? ???? ??? ?????? ???? ?????? ???? ????? ????? ???? ????

???? ????? ???? ???? ?? ??? ??? (alcohol dependency) ???? ????? ??? ???? ???? ???"	1
194	"???? ??? ???? ??? ????? ?? ???? ??? ???? ???? ???

???? ??? (Michael Flynn) ????? ???? ?? (FBI) ??? ?? ????? ??? ?? ?? ??? ????? ?? ?? ??? ????? ??? ????? ?? ??? ??? ??? ???? ????? ???? ???? ??? ????? ?? ?? ????? ?? ????? ???? ?? ??? ??? ??? ???? ???? ?? ?????? ??? ??? ???? ????

?? ?????? ???? ????? ??? ?? ??? ?? ???? ??? ??? ???? ???? ???? ???? ????? ??? (conspiracy)? ???? ????? ?? ???? ??? ??? (????) ??????? ?????? ???? ???? ????? ?? ???? ???? ""?????? ??????"" ??? ?? ??? ???? ????? ?? ?? ?? ????? ????? ?? $11.65 ???? ??? (bail) ????? ???

??? ??????? ?? ??? ??? ???? ??????? ?? ????? ??-???? ??? ??? ??? ?? ??? ??? ?? ???? ???? ??? ?FBI ??? ?? ????? ???? ??? ?? ??? ?? ?? ?????? ??? ??? ??? ""??? ???"" ?? ???? ?????"	1
195	"?? ???? ?? ??? ?? ??? ??? ????? ???

??? ?????? ?? ??? ?? ???? (Mitch McConnell)? ???? ?? ??? ???? (House) ?? ?????? ?? ??? ????? ?????? ?? ???? ?? ???? ??? ?? ??? ???? ?? ?? ?? ???? ?????? ???? ?????? ???? ??? ???? ???? ABC ""This Week"" ?? ??? ?? ?????"	1
196	"?????? ??? ??? ?? ??? ?? ?? ????? ??? ????? ????
?????? ???? ?? ??? ?? ??? ?? ????? ????? ??? ?????? ??? ??? ??? ????? ?????? ???? ???? ??? ??? ??????

?? ???? ??? (Property Taxes)? ???? ??? ????? ??? $10,000 ???? ?? ???-???? ?????? ???? ??? ?? ???? ??? ????? (deduction) ???? ???? ??????

Pass-Through ????? ????? ????? ???-???? ???? ?? ??? ???? (deduction) ?? 17.4% ?? 23% ?? ?? ???

?? ???? ?????? ?? ???? ????? ?? ??? ????? ??? ?? ??? ??? (threshold) ?? 10% ?? 7.5% ??? ???

?? ??? ??? (Repatriation)? ???? ???? ?? ??? ??? ?? ???? ?????? ??? ????? ?? ??? ??? ?? 14.5% (???? ????) ??? ??? 7.5% (???????? ????) ?? ?? ???"	1
197	"??? ???? ?? ???? AMT ????? ???
?? ?? ?? ??? ???? (House) ???? ??? ??? ?????? ??? ??? ???? (Kevin McCarthy)? ?? ""Corporate Alternative Minimum Tax (AMT)"" ???? ?? ??? ?? ????? ??? ???? ????? ????

?????? ?? ??? ?? ?? ?????? ????? (R&D) ???? ????? ???? ????? ???? ?? ?? ?? ?????? ?? ?? ??? ??? ??? ?? ????? ?????"	1
198	"?? ?? ????? ""??? ???? ??"" ??? ????
?? ?? ??? ?? NBC ??? ??? ???? ?? ?? (Billy Bush)? ?????? ???? ???? ?? ?? 2005 ????? ""Access Hollywood"" ????? ?? ??? ??? ""??? ?????"" ??? ?? ???? ???? ??? ???

?? ?? ??? ""??? ?? ?????"" (He said it) ???? ?? New York Times ?? ???? ???? ??????

???-???? ???? ?? ??? ?? 2016 ?? ????? ""????? ??? ???? ??? ???? ?? ????"" ?? ???? ?? ?? ????? ?????? ""?? ??? ??? ?????"" ???? ???? ????? ?? ??? ?? ???? ????? ?? ????? ??? ???"	1
199	"?? ?? ?? ????? ???? ??? (Poll) ???? ??
?? ???? ???? ???? ?? ?????? ??? ???? ?? ?? (Roy Moore)? ????? ???? ??? ?? CBS News ????? ???? ???? ??? ????? ?????? ? 6% ???? ???

????? ?? 49% ???? ??? ?? ??? ?? 43% ??? ????

????? ????? 71% ??? ?? ???? ??????? ?? ?? ??? ?? ???? ?? ""???"" ???? ??????? ???? ????? ??? ???? ?????

???? ????? ?? ???? (Mitch McConnell) ?? ??????? ??? ???? ???? ???? ?? ?? ?? ??-???? ??? (ethics committee) ???? ???? ?? ???? ????"	1
200	"?? ????? ""??? ????? ?????? ??""
??? ?????? ?? ??? ?? ????? ???? ??? ?????? (immigration) ????? ???? ???? ?? ??? ??? ""?????"" (ridiculous) ?? ??? ?????

?? ?????? ????? ??? ??????? ?? ???? ???? ?????? (Dreamers) ??? ??? ?? (DACA) ???????? ???? ????? ?? ????? ???? ????

???? ????? ?? ??? ??? ???? (March) ?? ?????? ???? ??? ???? ??? ????? ???? ??-???? ????? ????"	1
201	"???? ???? ?? ????
?????? ???? ????? ?? ?? ??? ??? FBI ??? ?? (James Comey) ""???? ???? ??? (Michael Flynn) ???? ???? ???? ????? ????????"" ??? ?? ???? ????

??? ???? ?? ?? ??? ??? ""Fake News"" (???) ???? ?? ??? ??? ????? ????? ?? ???? ?? ???? ??? ?FBI ??? ?? ????? ???? ??? ??? ???? ???"	1
