id,Tigrigna_translated_text,label
194,"ማይክል ፍሊን ገበነኛ ምዃኑ ተኣሚኑ፤ ኣብ መርመራ ሙለር ራብዓይ ተኸሳሲ ኮይኑ

ማይክል ፍሊን (Michael Flynn) ንፈደራል መርመራ ቢሮ (FBI) ሓሶት ከም ዝተዛረበ ዓርቢ ኣብ ቤት ፍርዲ ተኣሚኑ። በዚ ድማ ኣብቲ ብሮበርት ሙለር ዝምራሕ፡ ኣብ መንጎ ወፍሪ ምርጫ ዶናልድ ትራምፕን ሩስያን ዝነበረ ርክብ ዝምርምር ዘሎ ቤት ጽሕፈት፡ ክሲ ዝቐረበሉ ራብዓይ ሰብ ኮይኑ ኣሎ። እቶም ካልኦት ሰለስተ ክሲ ዝቐረበሎም ሰባት እዞም ዝስዕቡ እዮም፦

ፖል ማናፎርትን ሪቻርድ ጌትስን፦ እዞም ናይ ቀደም ናይ ትራምፕ ወፍሪ ምርጫ መራሕቲ ዝነበሩ ሰባት፡ ብገበን ምስጢራዊ ውዲት (conspiracy)፡ ገንዘብ ምሕጻብን ከም ወከልቲ ወጻኢ ሃገር (ዩክሬን) ከይተመዝገቡ ብምስራሕን ይክሰሱ ኣለዉ። ክልቲኦም ኣብ ዝሓለፈ ጥቅምቲ ""ገበነኛታት ኣይኮንናን"" ክብሉ ቃል ሂቦም እዮም። ማናፎርት ካብ ናይ ገዛ ማእሰርቲ ንክወጽእ ናይ $11.65 ሚልዮን ዋሕስ (bail) ተፈቒዱሉ ኣሎ።

ጆርጅ ፓፓዶፑሎስ፦ ናይ ጸዓት ጠበቓ ዝነበረ ፓፓዶፑሎስ፡ ምስ ላዕለዎት ሰበ-ስልጣን ሩስያ ርክብ ኣሎና ካብ ዝብሉ ሰባት ጋር ብዛዕባ ዝገበሮ ርክብ ንFBI ሓሶት ከም ዝተዛረበ ተኣሚኑ እዩ። ቤት ጻዕዳ ግን ተራ ፓፓዶፑሎስ ኣብቲ ወፍሪ ምርጫ ""ኣዝዩ ውሱን"" ከም ዝነበረ ይገልጽ።",1
195,"ሚች ማኮነል ኣብ ጉዳይ ሕጊ ግብሪ ተስፋ ከምዘለዎ ገሊጹ

መራሒ ሪፓብሊካን ኣብ ሴኔት ሚች ማኮነል (Mitch McConnell)፡ ሴኔትን ቤት ምኽሪ ወከልቲ (House) ነቲ ዝተፈላለየ ናይ ግብሪ ሕግታቶም ኣወሃሂዶም ናብ ስምምዕ ከም ዝበጽሑ ተስፋ ከም ዘለዎ ገሊጹ። እዚ ሕጊ እዚ ተጻፊፉ ፕረዚደንት ትራምፕ ንክፈርመሉ ክለኣኽ ምዃኑ ማኮነል ንመደብ ABC ""This Week"" ኣብ ዝሃቦ ቃል ኣፍሊጡ።",1
196,"ሪፓብሊካን ሴኔት ኣብቲ ናይ ግብሪ ሕጊ ናይ መወዳእታ ደቒቕ ለውጥታት ገይሮም
ሪፓብሊካን ሴኔት፡ ነቲ ሰፊሕ ናይ ግብሪ ሕጊ ንምሕላፍ ዘድልዮም ድምጺ ንምምላእ፡ ቀዳም ኣብቲ ረቂቕ ኣገደስቲ ምምሕያሻት ገይሮም ኣለዉ። እቶም ቀንዲ ለውጥታት፦

ናይ ንብረት ግብሪ (Property Taxes)፦ ሰነተር ሱዛን ኮሊንስ፡ ክሳብ $10,000 ዝበጽሕ ናይ ክፍለ-ሃገርን ከባቢያዊን ንብረት ግብሪ ካብ ፌደራል ግብሪ ንክቕነስ (deduction) ዘፍቅድ ስምምዕ ኣረጋጊጻ።

Pass-Through ትካላት፦ ንደቀቕቲ ትካላትን ውልቀ-ንግድን ዝወሃብ ናይ ግብሪ ምጉዳል (deduction) ካብ 17.4% ናብ 23% ክብ ኢሉ ኣሎ።

ናይ ሕክምና ወጻኢታት፦ ናይ ሕክምና ወጻኢታት ካብ ግብሪ ንክቕነስ ዘድሊ ናይ እቶት ደረት (threshold) ካብ 10% ናብ 7.5% ወሪዱ ኣሎ።

ናይ ወጻኢ እቶት (Repatriation)፦ ዓበይቲ ትካላት ካብ ወጻኢ ሃገር ናብ ኣመሪካ ንዘምጽእዎ ትርፊ ዝኸፍልዎ ናይ ግብሪ መጠን ናብ 14.5% (ንፈሳሲ ንብረት) ከምኡ እውን 7.5% (ንዘይንቀሳቀስ ንብረት) ክብ ኢሉ ኣሎ።",1
197,"ኬቪን መካርቲ ናይ ትካላት AMT ንክጠፍእ ጸዊዑ
እቲ ኣብ ቤት ምኽሪ ወከልቲ (House) ካልኣይ ደረጃ መራሒ ሪፓብሊካን ዝኾነ ኬቪን መካርቲ (Kevin McCarthy)፡ እቲ ""Corporate Alternative Minimum Tax (AMT)"" ዝበሃል ሕጊ ካብቲ ናይ መወዳእታ ረቂቕ ክጠፍእ ከምዘለዎ ገሊጹ።

ምኽንያት፦ እዚ ግብሪ እዚ ነቲ ንምርምርን ልምዓትን (R&D) ዝግበር ወጻኢታት ዝጐድእ ምዃኑን፡ ብፍላይ ድማ ነቲ ኣብ ካሊፎርኒያ ዘሎ ናይ ስራሕ ፈጠራ ሞተር ከም ዝዓግቶን ተዛሪቡ።",1
198,"ቢሊ ቡሽ ንትራምፕ ""ታሪኽ ይቕይር ኣሎ"" ክብል ወቂስዎ
እቲ ናይ ቀደም ናይ NBC መደብ ኣላዪ ዝነበረ ቢሊ ቡሽ (Billy Bush)፡ ፕረዚደንት ዶናልድ ትራምፕ እቲ ኣብ 2005 ዝተቐርጸ ""Access Hollywood"" ዘርእስቱ ናይ ድምጺ ቅዳሕ ""ናተይ ኣይኮነን"" ይብል ኣሎ ንዝብል ወረታት ምላሽ ሂቡ።

ቃል ቢሊ ቡሽ፦ ""ባዕሉ እዩ ተዛሪብዎ"" (He said it) ብምባል ኣብ New York Times ኣብ ዝጸሓፎ ዓንቀጽ ኣረጋጊጹ።

ድሕረ-ባይታ፦ ትራምፕ እቲ ቪድዮ ኣብ 2016 ምስ ተዘርግሐ ""ተዛሪበዮ እየ፡ ተጋግየ እየ፡ ይቕሬታ ድማ ይሓትት"" ኢሉ ነይሩ። ሕጂ ግን ብምስጢር ንኣማኸርቱ ""እቲ ድምጺ ናተይ ኣይኮነን"" ይብሎም ከምዘሎ ይንገር። ቤት ጻዕዳ ግን ትራምፕ መርገጺኡ ከም ዘይቀየረ ገሊጹ ኣሎ።",1
199,"ሮይ ሙር ኣብ መጽናዕቲ ርእይቶ ህዝቢ (Poll) ይመርሕ ኣሎ
እቲ ብጾታዊ ትንኮሳ ዝክሰስ ዘሎ ሪፓብሊካን ሕጹይ ሰነተር ሮይ ሙር (Roy Moore)፡ ብመሰረት ሰንበት ዝወጸ ናይ CBS News መጽናዕቲ ርእይቶ ህዝቢ፡ ካብቲ ደሞክራት መቓናቕንቱ ብ 6% ይቕድም ኣሎ።

ውጽኢት፦ ሙር 49% ክረክብ ከሎ፡ ዶግ ጆንስ ድማ 43% ደገፍ ረኺቡ።

ኣረኣእያ መረጽቲ፦ 71% ዝኾኑ ናይ ኣላባማ ሪፓብሊካን፡ እቲ ኣብ ልዕሊ ሙር ዝቐረበ ክሲ ""ሓሶት"" ምዃኑን ብደሞክራትን ሚድያን ዝተወደበ ውዲት ምዃኑን ይኣምኑ።

መርገጺ መራሕቲ፦ ሚች ማኮነል (Mitch McConnell) ሙር እንተተመሪጹ ሴኔት ክቕበሎ ምዃኑ፡ ድሕሪኡ ግን እቲ ናይ ስነ-ምግባር ኮሚቴ (ethics committee) መርመራ ክገብር ከም ዝኽእል ገሊጹ።",1
200,"ሚች ማኮነል፦ ""ዕጽዋ መንግስቲ ኣይክህሉን እዩ""
መራሒ ሪፓብሊካን ኣብ ሴኔት ሚች ማኮነል፡ ብሰንኪ ጉዳይ ስደተኛታት (immigration) መንግስቲ ኣመሪካ ክዕጸው እዩ ዝብል ስጋእ ""ዘይመስል"" (ridiculous) እዩ ክብል ገሊጽዎ።

እቲ ምስሕሓብ፦ ደሞክራት ነቶም ብህጻንነቶም ናብ ኣመሪካ ዝኣተዉ ስደተኛታት (Dreamers) ዑቕባ ዝህብ ሕጊ (DACA) እንተዘይጸዲቑ ንባጀት መንግስቲ ከም ዘይድግፉ ይገልጹ ኣለዉ።

መርገጺ ማኮነል፦ እቲ ጉዳይ ክሳብ መጋቢት (March) ግዜ ስለዘለዎ፡ ብሰንኪ ህጹጽ ዘይኮነ ጉዳይ መንግስቲ ምዕጻው ስነ-ሞገዳዊ ኣይኮነን ይብል።",1
201,"ትራምፕ ንጄምስ ኮሚ ይነቅፍ
ፕረዚደንት ዶናልድ ትራምፕ፡ ነቲ ናይ ቀደም ሓለቃ FBI ጄምስ ኮሚ (James Comey) ""ብዛዕባ ሚካኤል ፍሊን (Michael Flynn) ዝካየድ ዝነበረ መርመራ ንከቋርጽ ኣይሓተትክዎን"" ክብል ኣብ ትዊተር ገሊጹ።

ክሲ፦ ትራምፕ እቲ ኮሚ ዝበሎ ዘረባ ""Fake News"" (ሓሶት) ምዃኑን ኮሚ ባዕሉ ይሕሱ ከምዘሎን ይገልጽ። እዚ ዝኸውን ዘሎ ማይክል ፍሊን ንFBI ሓሶት ከም ዝተዛረበ ገበነኛ ምዃኑ ድሕሪ ምእማኑ እዩ።",1
202,"ጠበቓ ትራምፕ ብዛዕባ እቲ ኣካራኻሪ ትዊት ሓላፍነት ወሲዱ
ናይ ፕረዚደንት ዶናልድ ትራምፕ ብሕታዊ ጠበቓ ጆን ዳውድ (John Dowd)፡ ብዛዕባ ምብራር ማይክል ፍሊን ዝተጻሕፈ ትዊት ""ናተይ ጌጋ እዩ"" ብምባል ሓላፍነት ወሲዱ።

እቲ ሕቶ፦ እቲ ትዊት፡ ትራምፕ ማይክል ፍሊን ንFBI ሓሶት ከምዝተዛረበ እናፈለጠ ከም ዘባረሮ ዝሕብር ብምንባሩ፡ ""ፍትሒ ንምዕንቃፍ (obstruction of justice) ተፈቲኑ ድዩ?"" ዝብል ሕቶታት ኣልዒሉ ነይሩ።

ምላሽ ዳውድ፦ ዳውድ ንAxios ኣብ ዝሃቦ ቃል፡ እቲ ትዊት ባዕሉ ከም ዝጸሓፎን ድሕሪ ሕጂ ግን ካብ ትዊተር ከም ዝርሕቕን ገሊጹ።",1
203,"ቤት ጻዕዳ መጠኑ ዝወሓደ ናይ ትካላት ግብሪ ወሰኽ ክርኢ ፍቃደኛ እዩ
ሓለቃ ባጀት ቤት ጻዕዳ ሚክ ሙልቫኒ (Mick Mulvaney)፡ ነቲ ናይ ግብሪ ሕጊ ንምጽዳቕ ካብ ተደለየ፡ ቤት ጻዕዳ መጠኑ ዝወሓደ ናይ ትካላት ግብሪ (corporate tax rate) ወሰኽ ክርኢ ፍቃደኛ ምዃኑ ገሊጹ።

ዝርከብሉ ኩነታት፦ ሕጂ ዘሎ ረቂቕ ሕጊ ነቲ ግብሪ ናብ 20% ንምውራድ ዝዓለመ እዩ። ይኹን እምበር፡ ትራምፕ እቲ መጠን ናብ 22% ክድይብ ከም ዝኽእል ጠቒሱ ነይሩ።

መርገጺ፦ ሙልቫኒ፡ ቤት ጻዕዳ ብቲ 20% ሕጉስ እኳ እንተኾነ፡ ነቲ ሕጊ ንምሕላፍ ግን ኣብ ነፍሲ-ወከፍ ጉዳይ እናረኣዩ ክሰማምዑ ከም ዝኽእሉ ገሊጹ።",1
204,"ካብ ጕጅለ መርመራ ሙለር ሓደ ላዕለዋይ መርማሪ FBI ተኣልዩ
እቲ ብዛዕባ ኢድ ኣእታውነት ሩስያ ዝምርምር ዘሎ ሮበርት ሙለር፡ ፒተር ስትሮክ (Peter Strzok) ዝተባህለ ላዕለዋይ መርማሪ FBI ካብ ጕጅለኡ ኣልይዎ።

ምኽንያት፦ ስትሮክ ምስ ሓንቲ መሳርሕቱ ኣብ ዝተለዋወጦ ናይ ጽሑፍ መልእኽትታት (texts)፡ ንትራምፕ ዝነቅፍን ንሂላሪ ክሊንተን ዝድግፍን ርእይቶታት ብምግላጹ እዩ።

ሳዕቤን፦ እዚ ፍጻመ እዚ፡ ደገፍቲ ትራምፕ ነቲ መርመራ ሙለር ንምንቃፍን ተኣማኒነቱ ንምጉዳልን ከም መርትዖ ይጥቀሙሉ ኣለዉ። ስትሮክ ኣብቲ ናይ ሂላሪ ክሊንተን ናይ ኢሜይል መርመራ እውን ዓቢ ተራ ዝነበሮ ሰብ እዩ።

ምላሽ መርመራ፦ ቤት ጽሕፈት ሙለር ነቲ ወረ ምስ ሰምዐ፡ ብኡንብኡ ንስትሮክ ካብቲ መርመራ ከም ዘርሓቖ ኣረጋጊጹ ኣሎ።",1
205,"ሬክስ ቲለርሰን ካብ ስልጣኑ ከም ዝለቅቅ ዝተወርየ ዜና ነጺግዎ
ሚኒስተር ወጻኢ ጉዳያት ኣመሪካ ሬክስ ቲለርሰን፡ ካብ ስልጣኑ ተኣልዩ ብሓለቃ CIA ማይክ ፖምፒዮ ከም ዝትካእ ዝተወርየ ጸብጻባት ""ሓሶት"" እዩ ክብል ቀዳም ገሊጹ።

ቲለርሰን ዝበሎ፦ ""ሰባት ዝሓሸ ምንጪ ዜና የድልዮም እዩ"" ብምባል፡ ስሉጥ ስራሕ ኣብ ዝሰርሓሉ ዘሎ ግዜ ካብ ስልጣኑ ከም ዘይወጽእ ኣፍሊጡ።

ድሕረ-ባይታ፦ ፕረዚደንት ትራምፕ እውን ብዓርቢ እቲ ዜና ሓሶት ምዃኑን ምስ ቲለርሰን ጽቡቕ ይሰርሕ ከምዘሎን ኣብ ትዊተር ገሊጹ ነይሩ።",1
206,"ABC News ንጋዜጠኛ ብራያን ሮስ ካብ ስራሕ ኣጊድዎ
ABC News ንላዕለዋይ መርማሪ ጋዜጠኛኡ ብራያን ሮስ (Brian Ross)፡ ብሰንኪ ብዛዕባ ማይክል ፍሊን ዝመሓላለፎ ዝተጋገየ ዜና ንኣርባዕተ ሰሙን ብዘይ ደሞዝ ካብ ስራሕ ኣጊድዎ።

እቲ ጌጋ፦ ሮስ፡ ፕረዚደንት ትራምፕ ገና ሕጹይ ከሎ ምስ ሩስያ ርክብ ንክገብር ንፍሊን ኣዚዝዎ ኢሉ ጸብጺቡ ነይሩ። እዚ ዜና እዚ ኣብ ዕዳጋ ርእሰ-ማል (stocks)ን ዋጋ ዶላርን ዓቢ ምንቆልቆል ኣስዒቡ።

እቲ ሓቂ፦ ትራምፕ ንፍሊን ምስ ሩስያ ርክብ ንክገብር ዝኣዘዞ ድሕሪ ምርጫ (ፕረዚደንት-ኤለክት ምስ ኮነ) ምዃኑ ተረጋጊጹ። ABC News ነቲ ጌጋ ብወግዒ ይቕሬታ ሓቲቱሉ ኣሎ።",1
207,"እቲ ሓድሽ ናይ ግብሪ ሕጊ ንObamacare ዓቢ ብድሆ ኮይንዎ
እቲ ኣብ ሴኔት ዝሓለፈ ናይ ግብሪ ምምሕያሽ ሕጊ፡ ነቲ ኩሉ ኣመሪካዊ ናይ ጥዕና መድሕን ንክህልዎ ዘገድድ ሕጊ (individual mandate) ዝስርዝ እዩ።

ስጋእ፦ እዚ ውሳነ እዚ ነቶም ጥዑያት ሰባት ካብቲ መድሕን ንክወጹ ስለ ዝገብር፡ ዋጋ ናይ ጥዕና መድሕን ንክውስኽን ሚልዮናት ሰባት ድማ ካብቲ ኣገልግሎት ወጻኢ ንክኾኑን ክገብር ከም ዝኽእል ክኢላታት የጠንቅቁ።

ሳዕቤን፦ ብመሰረት ጸብጻብ ቢሮ ባጀት ኮንግረስ (CBO)፡ ክሳብ 2027 ዓ.ም. 13 ሚልዮን ሰባት ናይ ጥዕና መድሕን ክስእኑ ይኽእሉ እዮም።

መርገጺ ሪፓብሊካን፦ ሰነተራት ሪፓብሊካን ግን እዚ ውሳነ እዚ ንህዝቢ ናይ ምምራጽ ናጽነት ዝህብ እዩ ብምባል ይጣበቁሉ።",1
208,"ሴኔት ኣመሪካ ነቲ ታሪኻዊ ናይ ግብሪ ምምሕያሽ ሕጊ ኣጽዲቕዎ
ሰንበት ንጎሆ፡ ሴኔት ኣመሪካ ነቲ ካብ 1980ታት ጀሚሩ ዝተገብረ ዝዓበየ ናይ ግብሪ ለውጢ ብውሑድ ድምጺ (51 ብ 49) ኣጽዲቕዎ።

ቀንዲ ነጥብታት፦ እዚ ሕጊ እዚ ነቲ ናይ ትካላት ግብሪ ካብ 35% ናብ 20% ወይ 22% ንምውራድ ዝዓለመ ኮይኑ፡ ንዝቕጽሉ 10 ዓመታት ኣብ ልዕሊ ሃገራዊ ዕዳ ኣመሪካ $1.4 ትሪልዮን ክውስኽ እዩ።

ፖለቲካዊ ግጥም፦ ኩሎም ደሞክራት ነቲ ሕጊ ተቓዊሞምዎ እዮም፤ ""እቲ ሕጊ ንሃብታማትን ንዓበይቲ ትካላትን ጥራይ ዝረብሕ እዩ"" ክብሉ ድማ ገሊጾምዎ።

Obamacare፦ እዚ ሕጊ እዚ ነቲ ሰባት ናይ ጥዕና መድሕን ንከይገብሩ ዝኽፍልዎ ዝነበሩ መቕጻዕቲ (individual mandate) ስለ ዝስርዞ፡ ንObamacare ዓቢ ብድሆ ክኾኖ እዩ።

ተቓውሞ ሪፓብሊካን፦ ሰነተር ቦብ ኮርከር (Bob Corker) ብሰንኪ ስግኣት ሃገራዊ ዕዳ ""ኣይፋል"" ዝበለ እንኮ ሪፓብሊካን ኮይኑ ኣሎ።",1
209,"ሳንደር ሌቪን ካብ ኮንግረስ ክሰናበት እዩ
እቲ ንልዕሊ ሰላሳ ዓመታት ኣብ ቤት ምኽሪ ወከልቲ ኣመሪካ ዘገልገለ ደሞክራት ሳንደር ሌቪን (Sander Levin)፡ ንተወሳኺ እዋን ከም ዘይወዳደር ኣፍሊጡ። ወዲ 86 ዓመት ሌቪን፡ ኣብቲ ጽልዋ ዘለዎ ኮሚቴ ""Ways and Means"" (ናይ ግብርን ቁጠባን ፖሊሲታት ዝርእይ) ኣባል እዩ።",1
210,"ትራምፕ ብዛዕባ ማይክል ፍሊን መግለጺ ሂቡ
ፕረዚደንት ዶናልድ ትራምፕ፡ ማይክል ፍሊን ድሕሪ ምርጫ 2016 ዝገበሮም ምንቅስቓሳት ""ሕጋዊ"" (lawful) ከም ዝነበሩ ገሊጹ።

ምብራር ፍሊን፦ ትራምፕ ኣብ ትዊተር ከም ዝገለጾ፡ ንፍሊን ዘባረሮ ንምኽትል ፕረዚደንትን ንFBIን ብምሕሳዉ እዩ። ""ዝሕባእ ነገር ኣይነበረን"" ብምባል ድማ ፍሊን ገበነኛ ምዃኑ ምእማኑ ዘሕዝን ምዃኑ ገሊጹ።",1
211,"ሪፓብሊካን ሴኔት ድሕሪ ናይ ነዊሕ ግዜ ምስሕሓብ ናይ ግብሪ ሕጊ ኣጽዲቖም
ሪፓብሊካን ሴኔት፡ ድሕሪቲ ኣብ ክረምቲ ዘጋጠሞም ናይ Obamacare ምስራዝ شكስት፡ ሕጂ ግን ሓድነቶም ብምሕላው ነቲ ሰፊሕ ናይ ግብሪ ምምሕያሽ ሕጊ ቀዳም ንጎሆ ኣጽዲቖምዎ ኣለዉ።

እቲ ስትራተጂ፦ መራሒ ሪፓብሊካን ሚች ማኮነል (Mitch McConnell)፡ ነቶም ጥርጣረ ዝነበሮም ኣባላት ፓርቲኡ ብዝተፈላለየ ናይ ስምምዕ ለውጥታት (concessions) ብምእማን ሓደ መስመር ንክሕዙ ገይሩዎም እዩ።

ለውጥታት፦ እቲ ሕጊ ነቲ ናይ ትካላት ግብሪ ንምንካይን ንውልቀ-ሰባት ድማ ናይ ግብሪ ምጉዳል ንምግባር ዝዓለመ እዩ። ይኹን እምበር፡ ደሞክራት እዚ ውሳነ እዚ ንዝቕጽሉ 10 ዓመታት ኣብ ልዕሊ ሃገራዊ ዕዳ $1.4 ትሪልዮን ክውስኽ እዩ ብምባል ይቃወምዎ።

ናይ ሓሳብ ለውጢ፦ እዚ ፍጻመ እዚ ሪፓብሊካን ፓርቲ ካብቲ ""ባጀታዊ ሚዛን ምሕላው"" ዝብል ቀደም ዝነበሮም ጽኑዕ እምነት ይርሕቁ ከምዘለዉ ዘርእይ እዩ።",1
212,"መሳለጥቲ (Pivotal) ሰነተራትን ውሳነታቶምን
ነቲ ሕጊ ንምጽዳቕ ኣገደስቲ ዝነበሩ ሰነተራትን ዝረኸብዎም ስምምዓትን፦

ቦብ ኮርከር (Bob Corker)፦ ብሰንኪ ስግኣት ሃገራዊ ዕዳ ""ኣይፋል"" ዝበለ እንኮ ሪፓብሊካን እዩ።

ሱዛን ኮሊንስ (Susan Collins)፦ ክሳብ $10,000 ዝበጽሕ ናይ ንብረት ግብሪ ካብ ፌደራል ግብሪ ንክቕነስን፡ ናይ ጥዕና መድሕን ዋጋ ንከይውስኽ መከላኸሊ ስጉምቲታት ንክውሰድን ምስ ተሰማምዐት ""እወ"" ኢላ።

ጄፍ ፍሌክ (Jeff Flake)፦ ንካፒታል ኢንቨስትመንት (Full Expensing) ዝወሃብ ናይ ግብሪ ፋይዳ ብሓንሳብ ካብ ዝቋረጽ፡ ቀስ ብቀስ ንክጠፍእ ብምግባሩን፡ ብዛዕባ ""Dreamers"" (ስደተኛታት ህጻናት) መደብ ቃል ስለ ዝተኣትወሉን ደጊፉ።

ሮን ጆንሰንን ስቲቭ ዳይንስን፦ ንደቀቕቲ ትካላት (Pass-through businesses) ዝወሃብ ናይ ግብሪ ምጉዳል ካብ 17.4% ናብ 23% ንክድይብ ብምግባሮም ተሰማሚዖም እዮም።",1
213,"ናይ መወዳእታ ደቒቕ ምምሕያሻት
እቶም ኣብቲ ሕጊ ዝተወሰኹ ናይ መወዳእታ ለውጥታት፦

ናይ ሕክምና ወጻኢታት፦ ካብ ግብሪ ንክቕነስ ዘፍቅድ ናይ እቶት መጠን ካብ 10% ናብ 7.5% ወሪዱ።

ናይ ጡረታ ዕቃቤ፦ ንቤተ-ክርስትያንን ረድኤት ትካላትን ዝሰርሑ ሰባት ኣብ ናይ ጡረታ ሕሳቦም (retirement accounts) ተወሳኺ ገንዘብ ንከቐምጡ ዘፍቅድ ሕጊ ተመሊሱ።

Repatriation፦ ዓበይቲ ትካላት ካብ ወጻኢ ሃገር ናብ ኣመሪካ ንዘምጽእዎ ትርፊ ዝኸፍልዎ ግብሪ ናብ 14% (ንፈሳሲ ንብረት) ከምኡ እውን 7% (ንዘይንቀሳቀስ ንብረት) ክብ ኢሉ ኣሎ።",1
214,"ካብ ትዊተር ፕረዚደንት ትራምፕ፦
ፕረዚደንት ትራምፕ ኣብ ናይ ትዊተር ገጹ ዝተፈላለዩ ርእይቶታት ሂቡ ኣሎ፦

ጉዳይ ኬት ስታይንለ (Kate Steinle)፦ ትራምፕ፡ እቲ ንኬት ስታይንለ ዝቐተለ ሰብ ካብ ገበን ነጻ ምባሉ ""ፍትሒ ምዝባዕ እዩ"" ብምባል ነቒፍዎ። እቲ ቀታሊ ብደረት ኦባማ ብተደጋጋሚ እናኣተወ ገበን ይፍጽም ከምዝነበረ ብምጥቃስ ""መንደቕ ስርሑ!"" (BUILD THE WALL) ክብል ጸዊዑ።

ናይ ግብሪ ምጉዳል፦ ሪፓብሊካን ኣብ ታሪኽ እታ ሃገር ዝዓበየ ናይ ግብሪ ምጉዳል ንምሕላፍ ይሰርሑ ከምዘለዉን ደሞክራት ግን ክዓግትዎ ይፍትኑ ከምዘለዉን ገሊጹ።

ሬክስ ቲለርሰን፦ ቲለርሰን ካብ ስልጣኑ ክለቅቅ እዩ ዝብል ወረታት ""Fake News"" (ሓሶት) ምዃኑን ብሓባር ጽቡቕ ይሰርሑ ከምዘለዉን ኣፍሊጡ።",1
215,"ኣብ Consumer Financial Protection Bureau (CFPB) ዘሎ ምስሕሓብ
እታ ብግዝያዊነት ነቲ ትካል ክትመርሕ ዝተመዘዘት ሊያን ድራ ኢንግሊሽ (Leandra English)፡ ኣብ ልዕሊ እቲ ትራምፕ ዝመዘዞ ሚክ ሙልቫኒ (Mick Mulvaney) ናይ ዕገዳ ጥርዓን (preliminary injunction) ንክትፍርም ትዳሎ ኣላ።

እቲ ጉዳይ፦ ትራምፕ ንሙልቫኒ ክመርሕ መዚዝዎ እዩ፤ ዳኛ ድማ ነቲ መዝነት ንምዕጋት ዝቐረበ ሕቶ ነጺግዎ እዩ። ይኹን እምበር፡ ኢንግሊሽ ሕጋዊ ቃልሲኣ ትቕጽል ኣላ።",1
216,"ማይክል ፍሊንን እቲ ናይ ሕቡራት መንግስታት (UN) ድምጺን
ማይክል ፍሊን፡ ኣመሪካ ናብ ስልጣን ቅድሚ ምእታዋ፡ ሩስያን ካልኦት ሃገራትን ነቲ ኣብ ልዕሊ እስራኤል ዝቐረበ ናይ ውሳነ ሓሳብ ንከዘንትይዎ ወይ ድማ ድምጺ ንከይህቡሉ ከም ዝሓተተ ተኣሚኑ።

ዲፕሎማስያዊ ጸቕጢ፦ ፍሊን ጥራይ ዘይኮነስ፡ ናይ ትራምፕ ኣማኻሪ ጃሬድ ኩሽነር (Jared Kushner) እውን ንብሪጣንያን ሩስያን ተመሳሳሊ ጻውዒት ገይሩ ነይሩ።

ሸቶ፦ እቲ ናይ ውሳነ ሓሳብ፡ እስራኤል ኣብ መሬት ፍልስጤም እትሃንጾ ዘላ ሰፈራታት ንክቋረጽ ዝሓትት እዩ ነይሩ።

ውጽኢት፦ እቲ ጻዕዲ ግን ኣይተዓወተን፤ እቲ ውሳነ ብ14 ደገፍን ብሓደ ድምጺ ተኣቅቦ (ኣመሪካ) ሓሊፉ እዩ።",1
217,"ጆን ኮንየርስ ካብ ስልጣኑ ክለቅቅ ይኽእል እዩ
ጠበቓ እቲ ናይ ቤት ምኽሪ ወከልቲ ኣባል ዝኾነ ጆን ኮንየርስ (John Conyers)፡ እቲ ፖለቲከኛ ብሰንኪ ዝቐረበሉ ናይ ጾታዊ ትንኮሳ ክሲታት ካብ ስልጣኑ ክለቅቅ ወይ ክቕጽል ኣብ ዝቕጽሉ ሒደት መዓልታት ውሳነ ክህብ ምዃኑ ገሊጹ።

ኩነታት ጥዕና፦ ኮንየርስ ብሰንኪ ዝተሰምዖ ሕማም ርእስን ምስትንፋስ ምሕጻርን ኣብ ሆስፒታል ይርከብ።

ጸቕጢ፦ መራሒት ደሞክራት ናንሲ ፔሎሲን ኣፈ-ጉባኤ ፖል ራያንን ኮንየርስ ካብ ስልጣኑ ክለቅቅ ጸዊዖም እዮም። ኮንየርስ ነቲ ክሲ ይነጽጎ እኳ እንተሃለወ፡ ምስቲ ዝካየድ ዘሎ ናይ ስነ-ምግባር መርመራ ግን ክተሓባበር ምዃኑ ገሊጹ ኣሎ።",1
218,"ጃሬድ ኩሽነር ዳግማይ ክሕተት እዩ
ላዕለዋይ ደሞክራት ኣብ ኮሚቴ ስለያ ሴኔት ማርክ ዋርነር (Mark Warner)፡ ድሕሪቲ ማይክል ፍሊን ገበነኛ ምዃኑ ምእማኑ፡ ንጃሬድ ኩሽነር (Jared Kushner) ዳግማይ ንመርመራ ክጽውዕዎ ከም ዝደልዩ ገሊጹ።

ዕላማ፦ እቲ ኮሚቴ ብዛዕባ እቲ ኣብ ምርጫ 2016 ዝነበረ ኢድ ኣእታውነት ሩስያ ተወሳኺ ሓበሬታ ንምርካብ እዩ ዝጽዕር ዘሎ።",1
